MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2020-11-07 01:00:25.055,7,-20040.0,1
2020-11-07 01:00:27.055,7,-19861.0,1
2020-11-07 01:00:28.055,10,0.0,0
2020-11-07 01:00:29.054,7,-19695.0,1
2020-11-07 01:00:31.054,7,-19356.0,1
2020-11-07 01:00:33.054,7,-19173.0,1
2020-11-07 01:00:35.055,10,0.0,0
2020-11-07 01:00:35.055,7,-19130.0,1
2020-11-07 01:00:37.055,7,-18864.0,1
2020-11-07 01:00:38.055,7,-18741.0,1
2020-11-07 01:00:41.054,10,0.0,0
2020-11-07 01:00:41.054,7,-18620.0,1
2020-11-07 01:00:43.055,7,-19437.0,1
2020-11-07 01:00:45.054,7,-19483.0,1
2020-11-07 01:00:46.053,10,0.0,0
2020-11-07 01:00:49.052,7,-20049.0,1
2020-11-07 01:00:51.050,7,-20151.0,1
2020-11-07 01:00:53.051,10,0.0,0
2020-11-07 01:00:53.051,7,-20076.0,1
2020-11-07 01:00:55.050,7,-19416.0,1
2020-11-07 01:00:56.050,7,-19273.0,1
2020-11-07 01:00:59.052,10,0.0,0
2020-11-07 01:00:59.052,7,-18991.0,1
2020-11-07 01:01:01.051,7,-19156.0,1
2020-11-07 01:01:03.049,7,-19189.0,1
2020-11-07 01:01:04.050,10,0.0,0
2020-11-07 01:01:04.050,7,-19190.0,1
2020-11-07 01:01:06.049,7,-19235.0,1
2020-11-07 01:01:08.047,7,-19296.0,1
2020-11-07 01:01:11.046,10,0.0,0
2020-11-07 01:01:12.045,7,-19841.0,1
2020-11-07 01:01:13.047,7,-19965.0,1
2020-11-07 01:01:15.045,7,-20151.0,1
2020-11-07 01:01:17.046,10,0.0,0
2020-11-07 01:01:18.046,7,-21614.0,1
2020-11-07 01:01:23.041,10,0.0,0
2020-11-07 01:01:24.041,7,-21247.0,1
2020-11-07 01:01:26.039,7,-20757.0,1
2020-11-07 01:01:28.040,10,276.156889331444,0
2020-11-07 01:01:28.040,7,-20294.0,1
2020-11-07 01:01:32.039,7,-19728.0,1
2020-11-07 01:01:34.038,10,0.0,0
2020-11-07 01:01:34.038,7,-19630.0,1
2020-11-07 01:01:36.036,7,-19492.0,1
2020-11-07 01:01:38.035,7,-19766.0,1
2020-11-07 01:01:40.035,10,0.0,0
2020-11-07 01:01:40.035,7,-20028.0,1
2020-11-07 01:01:42.036,7,-20029.0,1
2020-11-07 01:01:44.034,7,-20011.0,1
2020-11-07 01:01:46.034,10,0.0,0
2020-11-07 01:01:46.034,7,-19988.0,1
2020-11-07 01:01:48.034,7,-20008.0,1
2020-11-07 01:01:50.033,7,-19876.0,1
2020-11-07 01:01:51.032,7,-19650.0,1
2020-11-07 01:01:52.032,10,0.0,0
2020-11-07 01:01:53.032,7,-19430.0,1
2020-11-07 01:01:55.030,7,-19358.0,1
2020-11-07 01:01:57.031,7,-19080.0,1
2020-11-07 01:01:59.030,10,0.0,0
2020-11-07 01:02:00.029,7,-18954.0,1
2020-11-07 01:02:01.029,7,-18976.0,1
2020-11-07 01:02:04.029,10,0.0,0
